_id,uid,title,detailUrl,address,phoneNumber,tags
5cd525082b653229002b60f6,6b97da13691ec3086e3e1bfb,空军军医大学第四军医大学西京医院-床位号13-15,http://api.map.baidu.com/place/detail?uid=6b97da13691ec3086e3e1bfb&output=html&source=jsapi,西安市新城区长乐西路127号第四军医大学西京医院心血管内外科F5,null,null
5cd525082b653229002b60f7,0d7db4a4f74f07dcc61b751e,空军军医大学第四军医大学西京医院-肝胆胰脾外科一病区30-31,http://api.map.baidu.com/place/detail?uid=0d7db4a4f74f07dcc61b751e&output=html&source=jsapi,西安市新城区长乐西路127号第四军医大学西京医院住院一部F6,null,null
5cd525082b653229002b60f8,f27e2a60593099c0eaf85345,皮肤科-床位号24-25,http://api.map.baidu.com/place/detail?uid=f27e2a60593099c0eaf85345&output=html&source=jsapi,西安市新城区长乐西路127号第四军医大学西京医院皮肤科F5,null,null
5cd525082b653229002b60f9,ef8885201e0b937593114ccb,秦龙源陕西总代理(陕西第0401店),http://api.map.baidu.com/place/detail?uid=ef8885201e0b937593114ccb&output=html&source=jsapi,桃园路街道大庆路西电集团财务公司向西100米,null,null
5cd525642b653229002b60fc,bcf5a1b6659d0de8715e80e8,中国人民武装警察部队工程大学医院,http://api.map.baidu.com/place/detail?uid=bcf5a1b6659d0de8715e80e8&output=html&source=jsapi,西安市未央区三桥镇武警路4号,null,null
5cd525642b653229002b6102,9de70df265998dd14f3a5939,西安医学院第一附属医院沣东医院,http://api.map.baidu.com/place/detail?uid=9de70df265998dd14f3a5939&output=html&source=jsapi,西安市未央区阿房二路1号,(029)84528866,null
5cd525642b653229002b6105,d461b33fb2ae1c1cb020a8f9,长安大学-校医院,http://api.map.baidu.com/place/detail?uid=d461b33fb2ae1c1cb020a8f9&output=html&source=jsapi,陕西省西安市未央区长大南路356号长安大学渭水校区,null,null
5cd525642b653229002b6106,0a15c7ec187b55fced74f850,西安北车医院,http://api.map.baidu.com/place/detail?uid=0a15c7ec187b55fced74f850&output=html&source=jsapi,陕西省西安市三桥镇建章路南段54号,(029)82369940,null
5cd525642b653229002b6107,750ec1652c49602b4c3a5954,光大医院,http://api.map.baidu.com/place/detail?uid=750ec1652c49602b4c3a5954&output=html&source=jsapi,西辛庄唐兴路19号,(029)88230398,"医疗,综合医院"
5cd525642b653229002b6108,f4a33da9ed5e37093010af37,西安未央经开医院,http://api.map.baidu.com/place/detail?uid=f4a33da9ed5e37093010af37&output=html&source=jsapi,西安市北郊草滩七路,null,"医疗,综合医院"
5cd525642b653229002b6113,1351341e108515b8bea240fb,陕西第二人民医院(高新分院),http://api.map.baidu.com/place/detail?uid=1351341e108515b8bea240fb&output=html&source=jsapi,西安市雁塔区,null,null
5cd525642b653229002b6114,c879fa0158679e4ac909f050,西安长安泰和医院,http://api.map.baidu.com/place/detail?uid=c879fa0158679e4ac909f050&output=html&source=jsapi,西安市长安区王寺街道西街141号,(029)85808366,"医疗,综合医院"
5cd525642b653229002b6115,99430eb458ca267fc17da2d7,西安北方中医皮肤病医院,http://api.map.baidu.com/place/detail?uid=99430eb458ca267fc17da2d7&output=html&source=jsapi,西安市莲湖区青年路147号,"(029)88771188,(029)88771199",null
5cd525642b653229002b6116,5508504d7518a0d2c6f025ed,西安雁塔九龙医院,http://api.map.baidu.com/place/detail?uid=5508504d7518a0d2c6f025ed&output=html&source=jsapi,陕西省西安市雁塔区高新四路城市皇冠1楼,18392683582,医疗
5cd525642b653229002b6117,4bca039c245b4bfff2193715,陕西省妇幼保健院西北妇女儿童医院雁塔区妇幼医疗联合体,http://api.map.baidu.com/place/detail?uid=4bca039c245b4bfff2193715&output=html&source=jsapi,丈八北路16号附近,null,null
5cd525642b653229002b6118,8b70cca7b3197e9ce21103e2,西安莲湖生殖医院,http://api.map.baidu.com/place/detail?uid=8b70cca7b3197e9ce21103e2&output=html&source=jsapi,陕西省西安市莲湖区西关正街379号,null,null
5cd525642b653229002b6119,a86009b1e0f6ea0707026fde,西安市儿童医院,http://api.map.baidu.com/place/detail?uid=a86009b1e0f6ea0707026fde&output=html&source=jsapi,西安市莲湖区西举院巷69号,(029)87311818,null
5cd525642b653229002b611b,f6b771b7f828deced22dd6c2,三桥社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=f6b771b7f828deced22dd6c2&output=html&source=jsapi,西安市未央区三桥街道天章大道,(029)84521609,null
5cd525642b653229002b6127,3d0379b1465860cf04fef55d,西安美好美容医院,http://api.map.baidu.com/place/detail?uid=3d0379b1465860cf04fef55d&output=html&source=jsapi,西安市雁塔区高新一路21号,(029)88756666,null
5cd525642b653229002b612b,8612278aba1fd007fa42b202,陕西远大男病专科医院,http://api.map.baidu.com/place/detail?uid=8612278aba1fd007fa42b202&output=html&source=jsapi,西安市碑林区友谊西路322号,"(029)88472224,(029)89589999",null
5cd525652b653229002b612e,75d0881a988f3f543a04b150,民航西安医院,http://api.map.baidu.com/place/detail?uid=75d0881a988f3f543a04b150&output=html&source=jsapi,西安市莲湖区沣镐路2号,(029)88795000,null
5cd525652b653229002b612f,3bac3e608d6adb9ac91b9592,陕西省人民医院-住院大楼,http://api.map.baidu.com/place/detail?uid=3bac3e608d6adb9ac91b9592&output=html&source=jsapi,陕西省西安市碑林区黄雁村友谊西路256号陕西省人民医院内,null,null
5cd525652b653229002b6130,acac521d5ae5becd3be4a6db,镐京骨科,http://api.map.baidu.com/place/detail?uid=acac521d5ae5becd3be4a6db&output=html&source=jsapi,陕西省西安市长安区富裕路西安市汤特塑胶制品有限公司,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6131,d805c92106cdeb1721f017b9,小白兔(高新路分院),http://api.map.baidu.com/place/detail?uid=d805c92106cdeb1721f017b9&output=html&source=jsapi,西安市高新区环亚花园5号商业楼3幢1-2层,(029)81884180,null
5cd525652b653229002b6132,881a28e73e6b773af942b206,陕西省人民医院-门诊部,http://api.map.baidu.com/place/detail?uid=881a28e73e6b773af942b206&output=html&source=jsapi,含光北路88号陕西省人民医院,null,"医疗,下属科室机构"
5cd525652b653229002b6133,22ec245f28aeb7387bf796e8,西安未央汉城医院,http://api.map.baidu.com/place/detail?uid=22ec245f28aeb7387bf796e8&output=html&source=jsapi,陕西省西安市未央区小刘寨丰景路中段,(029)86111100,null
5cd525652b653229002b6137,e6ee2fd26ac760492b11d177,西安雁塔友好医院,http://api.map.baidu.com/place/detail?uid=e6ee2fd26ac760492b11d177&output=html&source=jsapi,陕西省西安市雁塔区吉祥路21号,(029)88243120,"医疗,综合医院"
5cd525652b653229002b6138,c6179507f42dc9a18f7727fc,西安儿童医院高新门诊部,http://api.map.baidu.com/place/detail?uid=c6179507f42dc9a18f7727fc&output=html&source=jsapi,陕西省西安市雁塔区唐兴路19号都市春天,null,null
5cd525652b653229002b6139,17c1f2385ce9f8bbb320a8b9,西安莲湖古都医院,http://api.map.baidu.com/place/detail?uid=17c1f2385ce9f8bbb320a8b9&output=html&source=jsapi,西安市莲湖区星火路14号,null,"医疗,综合医院"
5cd525652b653229002b613b,f55f02e2923f14b86b49f394,西安雁塔妙一门诊部,http://api.map.baidu.com/place/detail?uid=f55f02e2923f14b86b49f394&output=html&source=jsapi,陕西省西安市雁塔区丈八北路与科技三路交叉口东南100米,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b613c,3ea884ea03a12e468c55ec53,六村堡社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=3ea884ea03a12e468c55ec53&output=html&source=jsapi,西安市未央区建章路长庆十字东六村,(029)68573056,null
5cd525652b653229002b613d,d4b16a9811f1b81bfa0cad29,西安圣贝牙科医院,http://api.map.baidu.com/place/detail?uid=d4b16a9811f1b81bfa0cad29&output=html&source=jsapi,西安市莲湖区丰登南路2号(丰庆公园西门对面)公园一层,(029)81327105,医疗
5cd525652b653229002b613e,9e05dbdd6d0fe8d14f6d469d,莲湖区红十字会医院,http://api.map.baidu.com/place/detail?uid=9e05dbdd6d0fe8d14f6d469d&output=html&source=jsapi,西安市莲湖区红光街29号,null,null
5cd525652b653229002b613f,81d6a5093c5db83d6e20b935,西安市第五医院-门诊部,http://api.map.baidu.com/place/detail?uid=81d6a5093c5db83d6e20b935&output=html&source=jsapi,西关正街112号,null,"医疗,下属科室机构"
5cd525652b653229002b6140,f696f3c2d4b047961b11d513,和平社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=f696f3c2d4b047961b11d513&output=html&source=jsapi,西安市未央区三桥街道和平工业园一号路23号,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6141,d991e1169acf7d281f389401,西安市儿童医院-门诊,http://api.map.baidu.com/place/detail?uid=d991e1169acf7d281f389401&output=html&source=jsapi,西安市西门内西举院巷69号,(029)87311818,"医疗,下属科室机构"
5cd525652b653229002b6142,cacb4d165bed6de296ca07f1,陕西省工作者协会老医药卫生中医门诊部,http://api.map.baidu.com/place/detail?uid=cacb4d165bed6de296ca07f1&output=html&source=jsapi,陕西省西安市莲湖区贡院门35号,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6143,d6ee8724b674c2f9a8f0cdda,西安雁塔俪人医院,http://api.map.baidu.com/place/detail?uid=d6ee8724b674c2f9a8f0cdda&output=html&source=jsapi,陕西省西安市高新区科技路合力紫郡B座,"(029)88635555,(029)88850182",医疗
5cd525652b653229002b6144,72aa25131677755e077ce83e,陕西省交通医院,http://api.map.baidu.com/place/detail?uid=72aa25131677755e077ce83e&output=html&source=jsapi,西安市碑林区大学南路276号,(029)88490077,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525652b653229002b6145,96c6417d8ff9c82216a19012,陕西省友谊医院-门诊楼,http://api.map.baidu.com/place/detail?uid=96c6417d8ff9c82216a19012&output=html&source=jsapi,陕西省西安市碑林区友谊西路281,null,"医疗,下属科室机构"
5cd525652b653229002b6146,7a8ef561c8c83b834354d702,西安莲湖天赐门诊部,http://api.map.baidu.com/place/detail?uid=7a8ef561c8c83b834354d702&output=html&source=jsapi,龙首北路西段138号,(029)89573929,null
5cd525652b653229002b6147,4edf9fbf5469ffeacc06a400,西安未央王明哲中医诊所,http://api.map.baidu.com/place/detail?uid=4edf9fbf5469ffeacc06a400&output=html&source=jsapi,陕西省西安市未央区二环北路西段18号,13519152933,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6148,761203eb1b9e801649fd3f2c,西安未央瑞康医院,http://api.map.baidu.com/place/detail?uid=761203eb1b9e801649fd3f2c&output=html&source=jsapi,西安市未央区阿房二路西口,null,null
5cd525652b653229002b6149,98eadbd2f4b1ca6243afe624,西安胃康中医医院,http://api.map.baidu.com/place/detail?uid=98eadbd2f4b1ca6243afe624&output=html&source=jsapi,陕西省西安市莲湖区西北三路128号,"(029)87333628,(029)89620995",null
5cd525652b653229002b614a,96b672aa3afefe08ce04eff3,未央区汉城社区卫生中心,http://api.map.baidu.com/place/detail?uid=96b672aa3afefe08ce04eff3&output=html&source=jsapi,陕西省西安市未央区凤城七路汉城商业街里,(029)86609178,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b614c,764672e5ce5330ae94ec841e,鱼化寨社区卫生中心,http://api.map.baidu.com/place/detail?uid=764672e5ce5330ae94ec841e&output=html&source=jsapi,陕西省西安市雁塔区鱼斗路78号,(029)88752992,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b614d,a36a0c9862ce5399bea240c7,好韵门诊,http://api.map.baidu.com/place/detail?uid=a36a0c9862ce5399bea240c7&output=html&source=jsapi,陕西省西安市莲湖区二环路沿线商业经济带星火路28号附近,null,null
5cd525652b653229002b614e,82092fb62b288bacb4265587,莲湖区环城西路社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=82092fb62b288bacb4265587&output=html&source=jsapi,陕西省西安市莲湖区大庆路2号,(029)88622388,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b614f,8fa0daa5270a098c48cc4af8,西安大兴新区社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=8fa0daa5270a098c48cc4af8&output=html&source=jsapi,陕西省西安市莲湖区红庙坡街道自强西路233号,(029)89576218,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6150,0b1f3f8fdea9b1e9ca213d4c,陕西省皮肤病医院,http://api.map.baidu.com/place/detail?uid=0b1f3f8fdea9b1e9ca213d4c&output=html&source=jsapi,陕西省西安市莲湖区莲湖路391号,null,null
5cd525652b653229002b6151,7524cb4fa8cd034904026f10,北皂河村卫生室,http://api.map.baidu.com/place/detail?uid=7524cb4fa8cd034904026f10&output=html&source=jsapi,北河32号附近,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6152,e11857e1336740ecfca778f5,张家巷村卫生室,http://api.map.baidu.com/place/detail?uid=e11857e1336740ecfca778f5&output=html&source=jsapi,罗高路西50米,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6153,dbcc625d4ce8c8182b11d1bc,西安市莲湖区土门社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=dbcc625d4ce8c8182b11d1bc&output=html&source=jsapi,西安市莲湖区大桥西街摩尔公馆军工三院后门,(029)84352720,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6154,3e454082d237eae1a8f729cd,西安莲湖保济医院,http://api.map.baidu.com/place/detail?uid=3e454082d237eae1a8f729cd&output=html&source=jsapi,西安市莲湖区丰庆路86号,null,null
5cd525652b653229002b6155,9c10427ee581b7c843ab9a98,八七口腔,http://api.map.baidu.com/place/detail?uid=9c10427ee581b7c843ab9a98&output=html&source=jsapi,陕西省西安市莲湖区团结中路1号,(029)84246926,null
5cd525652b653229002b6156,569a22f90f065858a21de9cf,东风村卫生室,http://api.map.baidu.com/place/detail?uid=569a22f90f065858a21de9cf&output=html&source=jsapi,陕西省西安市未央区博雅幼儿园东北90米(石化大道北),null,null
5cd525652b653229002b6157,eece4814196c48e384154162,雅至口腔,http://api.map.baidu.com/place/detail?uid=eece4814196c48e384154162&output=html&source=jsapi,陕西省西安市雁塔区科技路209号1幢20209室,(029)85512277,null
5cd525652b653229002b6158,94b133c35806b365bb17e7bb,西安交通大学第二附属医院(西北医院)技术指导医院,http://api.map.baidu.com/place/detail?uid=94b133c35806b365bb17e7bb&output=html&source=jsapi,陕西省西安市莲湖区龙首北路皇族名居陕西中医肝肾病医院,null,null
5cd525652b653229002b6159,e3a7fd1357c1564b29b97c84,西安电子科技大学医院,http://api.map.baidu.com/place/detail?uid=e3a7fd1357c1564b29b97c84&output=html&source=jsapi,西安市雁塔区太白南路2号,"(029)88202779,(029)88202728","医疗,综合<font color=""#c60a00"">医院</font>"
5cd525652b653229002b615a,41dbfd5921da93459de3218d,陕西西安中际中西医结合脑病医院,http://api.map.baidu.com/place/detail?uid=41dbfd5921da93459de3218d&output=html&source=jsapi,陕西省西安市莲湖区汉城南路旭景新港8号,(029)62698934,null
5cd525652b653229002b615b,5ce2637d8f993f2fae31e508,西安高新医院-体检,http://api.map.baidu.com/place/detail?uid=5ce2637d8f993f2fae31e508&output=html&source=jsapi,西安市雁塔区团结南路16号,(029)88330230,"医疗,下属科室机构"
5cd525652b653229002b615c,37d60a468c43f5601e1d1154,西北工业大学医院,http://api.map.baidu.com/place/detail?uid=37d60a468c43f5601e1d1154&output=html&source=jsapi,西安市碑林区友谊西路127号,"(029)88493836,(029)88493920",医疗
5cd525652b653229002b615d,31f6ca0e7315d77fb05c6a36,大秦医院,http://api.map.baidu.com/place/detail?uid=31f6ca0e7315d77fb05c6a36&output=html&source=jsapi,沣东新城天台路南段b26,null,null
5cd525652b653229002b615e,2f336dc6f5c38c8f79b55cf1,电子城二十所社区卫生服务站,http://api.map.baidu.com/place/detail?uid=2f336dc6f5c38c8f79b55cf1&output=html&source=jsapi,陕西省西安市雁塔区光华路268号,(029)88786760,null
5cd525652b653229002b6160,5ac6e7155c0214d972455b62,西安海红医院,http://api.map.baidu.com/place/detail?uid=5ac6e7155c0214d972455b62&output=html&source=jsapi,西安市未央区凤城二路32号,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6162,d9ff9b318dda2f69d2f49e89,西安市儿童医院住院二部,http://api.map.baidu.com/place/detail?uid=d9ff9b318dda2f69d2f49e89&output=html&source=jsapi,莲湖区西安市儿童医院住院二部,18302911204,null
5cd525652b653229002b6163,8f53bfcd99cb0690ebe58215,西安莲湖广济医院,http://api.map.baidu.com/place/detail?uid=8f53bfcd99cb0690ebe58215&output=html&source=jsapi,西安市莲湖区西大街283号,null,null
5cd525652b653229002b6164,18c10426409bf5b5b320a898,西安医学院第一附属医院-住院楼,http://api.map.baidu.com/place/detail?uid=18c10426409bf5b5b320a898&output=html&source=jsapi,陕西省西安市莲湖区丰镐西路48号,null,"医疗,下属科室机构"
5cd525652b653229002b6168,40d4c132852d84553617dc30,西安大兴新区社区卫生服务中心妇育保健科,http://api.map.baidu.com/place/detail?uid=40d4c132852d84553617dc30&output=html&source=jsapi,星火路37号附近,null,null
5cd525652b653229002b616a,8fde79cca97a8abf95ca0754,西安碑林华珍医院,http://api.map.baidu.com/place/detail?uid=8fde79cca97a8abf95ca0754&output=html&source=jsapi,西安市碑林区友谊西路306号,null,"医疗,综合医院"
5cd525652b653229002b616c,8e5262b4ff48663488fc0641,柞水正骨,http://api.map.baidu.com/place/detail?uid=8e5262b4ff48663488fc0641&output=html&source=jsapi,西安市莲湖区,null,null
5cd525652b653229002b616d,a12baa40a7dee356e856fa4f,西安利君医院,http://api.map.baidu.com/place/detail?uid=a12baa40a7dee356e856fa4f&output=html&source=jsapi,西安市莲湖区丰镐西路151号,null,"医疗,综合<font color=""#c60a00"">医院</font>"
5cd525652b653229002b616e,6aad0c44fc3f23b485420eb5,莲湖区桃园社区卫生服务中心西电集团医院医疗联合体,http://api.map.baidu.com/place/detail?uid=6aad0c44fc3f23b485420eb5&output=html&source=jsapi,丰登北路110号附近,null,null
5cd525652b653229002b616f,19e06c48239a0f5f6cc02cd7,中国电子科技集团第二十研究所职工医院,http://api.map.baidu.com/place/detail?uid=19e06c48239a0f5f6cc02cd7&output=html&source=jsapi,西安市光华路20,null,"医疗,综合医院"
5cd525652b653229002b6170,48eb0058436041ae2fe67b7a,西安长安儿童康复医院,http://api.map.baidu.com/place/detail?uid=48eb0058436041ae2fe67b7a&output=html&source=jsapi,西安市长安区王寺北街20号,null,"医疗,专科医院"
5cd525652b653229002b6171,f5434545a638b07edc1e52fc,陕西尔仓口腔医院,http://api.map.baidu.com/place/detail?uid=f5434545a638b07edc1e52fc&output=html&source=jsapi,西安市莲湖区习武园1号,null,null
5cd525652b653229002b6173,40c3aa886c6bf05a5cbe86c2,陕西省人民医院-南七楼,http://api.map.baidu.com/place/detail?uid=40c3aa886c6bf05a5cbe86c2&output=html&source=jsapi,陕西省西安市碑林区友谊西路256,null,"医疗,下属科室机构"
5cd525652b653229002b6174,79cceb36e5a7d8f41e58003b,环城西路西站社区卫生服务站,http://api.map.baidu.com/place/detail?uid=79cceb36e5a7d8f41e58003b&output=html&source=jsapi,建中巷32号,null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6175,8e50b6f347fb0990ca29154a,正骨腰间盘突出颈椎病,http://api.map.baidu.com/place/detail?uid=8e50b6f347fb0990ca29154a&output=html&source=jsapi,西安市未央区,null,null
5cd525652b653229002b6176,b7021bf810b9de84f4e73b03,陕西省交通医院-住院楼,http://api.map.baidu.com/place/detail?uid=b7021bf810b9de84f4e73b03&output=html&source=jsapi,大学南路276号,(029)88490077,"医疗,下属科室机构"
5cd525652b653229002b6177,94e680f232c9ff3d336212cf,西钢医院,http://api.map.baidu.com/place/detail?uid=94e680f232c9ff3d336212cf&output=html&source=jsapi,西安市莲湖区,null,null
5cd525652b653229002b6178,c8b5cdef78452f7e130daa06,三桥新西北阿房四路社区卫生服务站,http://api.map.baidu.com/place/detail?uid=c8b5cdef78452f7e130daa06&output=html&source=jsapi,陕西省西安市未央区阿房路三校(阿房二路北),null,"医疗,社区医疗/诊所/卫生所"
5cd525652b653229002b6179,755550f21f1faf6788fc0622,王家成骨科,http://api.map.baidu.com/place/detail?uid=755550f21f1faf6788fc0622&output=html&source=jsapi,陕西省西安市碑林区南二环西段83号附近,null,null
5cd525652b653229002b617a,20256e4ed3f50af7c27da2ca,西安医学院第一附属医院-5号楼,http://api.map.baidu.com/place/detail?uid=20256e4ed3f50af7c27da2ca&output=html&source=jsapi,陕西省西安市莲湖区土门西安医学院第一附属医院5号楼,null,"医疗,下属科室机构"
5cd525652b653229002b617b,1b250a886865e8769ff7793c,莲湖区枣园第二社区卫生服务中心,http://api.map.baidu.com/place/detail?uid=1b250a886865e8769ff7793c&output=html&source=jsapi,陕西省西安市莲湖区大庆路911号北60米,null,null
5cd525652b653229002b617c,ed80838d0a2f3a2a4d5547c7,陕西精密金属集团职工医院,http://api.map.baidu.com/place/detail?uid=ed80838d0a2f3a2a4d5547c7&output=html&source=jsapi,西安市莲湖区枣园东路2,null,null
5cd525652b653229002b617d,7522a27bce42d54878dbd241,儿童医院-住院三部,http://api.map.baidu.com/place/detail?uid=7522a27bce42d54878dbd241&output=html&source=jsapi,西关街道西安市儿童医院(西门内西举院巷69号),null,null
5cd525652b653229002b617e,48eb0058e495e2d02fe67b02,西安市第五医院住院-综合楼,http://api.map.baidu.com/place/detail?uid=48eb0058e495e2d02fe67b02&output=html&source=jsapi,西安市莲湖区西关正街112号,null,"医疗,下属科室机构"
5cd525652b653229002b617f,13d1fc323ec03fb9ca29151b,王家成骨科(龙首北路店),http://api.map.baidu.com/place/detail?uid=13d1fc323ec03fb9ca29151b&output=html&source=jsapi,陕西省西安市莲湖区纬二十六街天赐苑9-2-201号,null,null
5cd525652b653229002b6180,6821307c28456f4c08f5ebef,董家骨科,http://api.map.baidu.com/place/detail?uid=6821307c28456f4c08f5ebef&output=html&source=jsapi,西安市雁塔区,null,null
5cd525652b653229002b6181,cad88a87b67e73c9e115f93d,西电眼视光中,http://api.map.baidu.com/place/detail?uid=cad88a87b67e73c9e115f93d&output=html&source=jsapi,桃园路街道丰登北路97号西电集团医院大门北侧,null,"医疗,专科医院,五官专科医院"
5cd525652b653229002b6182,57f525a10f1e54a2afee7aab,西安市雁塔区康复医疗联合体,http://api.map.baidu.com/place/detail?uid=57f525a10f1e54a2afee7aab&output=html&source=jsapi,陕西省西安市雁塔区丈八北路8号附近,null,null
5cd525652b653229002b6183,d5464cf85addf82afda77808,西安市儿童医院-药学楼,http://api.map.baidu.com/place/detail?uid=d5464cf85addf82afda77808&output=html&source=jsapi,西举院巷,null,"医疗,下属科室机构"
5cd525652b653229002b6184,d26c6a8aff7d14c95b1093c9,刘昱良正骨,http://api.map.baidu.com/place/detail?uid=d26c6a8aff7d14c95b1093c9&output=html&source=jsapi,西安市雁塔区,18292812588,null
5cd525652b653229002b6185,c87a31dc136dbf668c55ec2e,西安高新医院-医技楼,http://api.map.baidu.com/place/detail?uid=c87a31dc136dbf668c55ec2e&output=html&source=jsapi,团结南路16号,null,"医疗,下属科室机构"
5cd525652b653229002b6186,8920f04e22d14a2d9a0050b5,鱼化寨医疗点,http://api.map.baidu.com/place/detail?uid=8920f04e22d14a2d9a0050b5&output=html&source=jsapi,西安市雁塔区鱼南村19号,null,null
5cd525652b653229002b6187,a7c67c0cd241191827e0a093,电动车医院,http://api.map.baidu.com/place/detail?uid=a7c67c0cd241191827e0a093&output=html&source=jsapi,西安市雁塔区,null,null
5cd525652b653229002b6188,c32d38bb2402950c3f9a5e48,西安市第五医院-行政楼,http://api.map.baidu.com/place/detail?uid=c32d38bb2402950c3f9a5e48&output=html&source=jsapi,西关正街112号,null,"医疗,下属科室机构"
5cd525652b653229002b6189,d0d082cdaf043c29e81e9718,西安医学院第一附属医院-4号楼,http://api.map.baidu.com/place/detail?uid=d0d082cdaf043c29e81e9718&output=html&source=jsapi,陕西省西安市莲湖区西安医学院第一附属医院南50米,null,"医疗,下属科室机构"
5cd525652b653229002b618a,71cf8ae596c690be4d776ea0,西电集团医院-办公楼,http://api.map.baidu.com/place/detail?uid=71cf8ae596c690be4d776ea0&output=html&source=jsapi,陕西省西安市莲湖区西电集团医院,null,"医疗,下属科室机构"
5cd525652b653229002b618b,bc79519cd9f40e114354d7b3,保障楼,http://api.map.baidu.com/place/detail?uid=bc79519cd9f40e114354d7b3&output=html&source=jsapi,西安市团结南路16号,null,null
5cd525652b653229002b618c,40a084ca52f1412a2b201af9,猫专科医院,http://api.map.baidu.com/place/detail?uid=40a084ca52f1412a2b201af9&output=html&source=jsapi,陕西省西安市莲湖区团结东路公交站(桃园路西),null,null
5cd525652b653229002b618d,5e69060d540b514bfb42b255,西安医学院儿科教学医院,http://api.map.baidu.com/place/detail?uid=5e69060d540b514bfb42b255&output=html&source=jsapi,陕西省西安市莲湖区西举院巷63号,null,null
5cd525652b653229002b618e,44a17adeb8a584dd3913fd3b,西安医学高等专科学校教学医院,http://api.map.baidu.com/place/detail?uid=44a17adeb8a584dd3913fd3b&output=html&source=jsapi,陕西省西安市莲湖区二环路沿线商业经济带星火路22号,null,null
5cd57f1cbe9ddc45ecbac978,38e48037e20eb450373a71f8,空军军医大学(第四军医大学)西京医院,http://api.map.baidu.com/place/detail?uid=38e48037e20eb450373a71f8&output=html&source=jsapi,陕西省西安市新城区长乐西路127号,(029)84775507,"医疗,综合医院,三级医院"
